"id","date","ags","inspid1km","x","y"
3524,"2024-12-13","09773125","CRS3035RES1000mN2831000E4360000",4360500,2831500
3525,"2024-12-13","09663000","CRS3035RES1000mN2964000E4315000",4315500,2964500
3526,"2024-12-13","08311000","CRS3035RES1000mN2766000E4158000",4158500,2766500
3527,"2024-12-13","12061308","CRS3035RES1000mN3217000E4616000",4616500,3217500
3528,"2024-12-13","05762016","CRS3035RES1000mN3179000E4264000",4264500,3179500
3529,"2024-12-13","08336084","CRS3035RES1000mN2727000E4152000",4152500,2727500
3530,"2024-12-13","14627310","CRS3035RES1000mN3121000E4571000",4571500,3121500
3531,"2024-12-13","16071003","CRS3035RES1000mN3088000E4411000",4411500,3088500
3532,"2024-12-13","06435005","CRS3035RES1000mN3021000E4270000",4270500,3021500
3533,"2024-12-13","05358024","CRS3035RES1000mN3097000E4065000",4065500,3097500
3534,"2024-12-13","14713000","CRS3035RES1000mN3138000E4483000",4483500,3138500
3535,"2024-12-13","06432008","CRS3035RES1000mN2972000E4218000",4218500,2972500
3536,"2024-12-13","05754008","CRS3035RES1000mN3203000E4216000",4216500,3203500
3537,"2024-12-13","06636009","CRS3035RES1000mN3143000E4311000",4311500,3143500
3538,"2024-12-13","03252008","CRS3035RES1000mN3218000E4290000",4290500,3218500
3539,"2024-12-13","06533006","CRS3035RES1000mN3035000E4180000",4180500,3035500
3540,"2024-12-13","08417002","CRS3035RES1000mN2797000E4235000",4235500,2797500
3541,"2024-12-13","05512000","CRS3035RES1000mN3163000E4108000",4108500,3163500
3542,"2024-12-13","07143032","CRS3035RES1000mN3037000E4155000",4155500,3037500
3543,"2024-12-13","09273147","CRS3035RES1000mN2837000E4451000",4451500,2837500
3544,"2024-12-13","09162000","CRS3035RES1000mN2776000E4437000",4437500,2776500
3545,"2024-12-13","07232311","CRS3035RES1000mN2991000E4083000",4083500,2991500
3546,"2024-12-13","12064380","CRS3035RES1000mN3274000E4577000",4577500,3274500
3547,"2024-12-13","05962020","CRS3035RES1000mN3122000E4162000",4162500,3122500
3548,"2024-12-13","05114000","CRS3035RES1000mN3143000E4087000",4087500,3143500
3549,"2024-12-13","09564000","CRS3035RES1000mN2928000E4400000",4400500,2928500
3550,"2024-12-13","14522170","CRS3035RES1000mN3079000E4568000",4568500,3079500
3551,"2024-12-13","09564000","CRS3035RES1000mN2928000E4398000",4398500,2928500
3552,"2024-12-13","08119085","CRS3035RES1000mN2861000E4275000",4275500,2861500
3553,"2024-12-13","08235018","CRS3035RES1000mN2854000E4209000",4209500,2854500
3554,"2024-12-13","04011000","CRS3035RES1000mN3326000E4243000",4243500,3326500
3555,"2024-12-13","07338001","CRS3035RES1000mN2925000E4211000",4211500,2925500
3556,"2024-12-13","05334004","CRS3035RES1000mN3091000E4052000",4052500,3091500
3557,"2024-12-13","05370036","CRS3035RES1000mN3117000E4052000",4052500,3117500
3558,"2024-12-13","05314000","CRS3035RES1000mN3068000E4119000",4119500,3068500
3559,"2024-12-13","02000000","CRS3035RES1000mN3372000E4319000",4319500,3372500
3560,"2024-12-13","02000000","CRS3035RES1000mN3382000E4327000",4327500,3382500
3561,"2024-12-13","05114000","CRS3035RES1000mN3136000E4083000",4083500,3136500
3562,"2024-12-13","13076128","CRS3035RES1000mN3401000E4441000",4441500,3401500
3563,"2024-12-13","15084170","CRS3035RES1000mN3123000E4451000",4451500,3123500
3564,"2024-12-13","05570028","CRS3035RES1000mN3193000E4193000",4193500,3193500
3565,"2024-12-13","09471120","CRS3035RES1000mN2968000E4377000",4377500,2968500
3566,"2024-12-13","01058137","CRS3035RES1000mN3493000E4308000",4308500,3493500
3567,"2024-12-13","09189155","CRS3035RES1000mN2753000E4518000",4518500,2753500
3568,"2024-12-13","07338006","CRS3035RES1000mN2926000E4197000",4197500,2926500
3569,"2024-12-13","13076111","CRS3035RES1000mN3360000E4410000",4410500,3360500
3570,"2024-12-13","01003000","CRS3035RES1000mN3419000E4373000",4373500,3419500
3571,"2024-12-13","05758032","CRS3035RES1000mN3229000E4217000",4217500,3229500
3572,"2024-12-13","11000000","CRS3035RES1000mN3272000E4537000",4537500,3272500
3573,"2024-12-13","02000000","CRS3035RES1000mN3382000E4316000",4316500,3382500
3574,"2024-12-13","14521560","CRS3035RES1000mN3048000E4533000",4533500,3048500
3575,"2024-12-13","03241007","CRS3035RES1000mN3242000E4303000",4303500,3242500
3576,"2024-12-13","02000000","CRS3035RES1000mN3382000E4319000",4319500,3382500
3577,"2024-12-13","14524010","CRS3035RES1000mN3076000E4509000",4509500,3076500
3578,"2024-12-13","03455027","CRS3035RES1000mN3369000E4183000",4183500,3369500
3579,"2024-12-13","05370036","CRS3035RES1000mN3117000E4052000",4052500,3117500
3580,"2024-12-13","01059018","CRS3035RES1000mN3487000E4291000",4291500,3487500
3581,"2024-12-13","06435005","CRS3035RES1000mN3023000E4270000",4270500,3023500
3582,"2024-12-13","03159008","CRS3035RES1000mN3152000E4299000",4299500,3152500
3583,"2024-12-13","09564000","CRS3035RES1000mN2930000E4401000",4401500,2930500
3584,"2024-12-13","01051019","CRS3035RES1000mN3459000E4279000",4279500,3459500
3585,"2024-12-13","09673184","CRS3035RES1000mN3023000E4342000",4342500,3023500
3586,"2024-12-13","08226018","CRS3035RES1000mN2922000E4221000",4221500,2922500
3587,"2024-12-13","01054164","CRS3035RES1000mN3510000E4227000",4227500,3510500
3588,"2024-12-13","16073005","CRS3035RES1000mN3064000E4410000",4410500,3064500
3589,"2024-12-13","15082340","CRS3035RES1000mN3168000E4477000",4477500,3168500
3590,"2024-12-13","13003000","CRS3035RES1000mN3450000E4455000",4455500,3450500
3591,"2024-12-13","08126060","CRS3035RES1000mN2908000E4292000",4292500,2908500
3592,"2024-12-13","12069306","CRS3035RES1000mN3254000E4500000",4500500,3254500
3593,"2024-12-13","13075155","CRS3035RES1000mN3424000E4545000",4545500,3424500
3594,"2024-12-13","07132117","CRS3035RES1000mN3076000E4161000",4161500,3076500
3595,"2024-12-13","05913000","CRS3035RES1000mN3153000E4150000",4150500,3153500
3596,"2024-12-13","08226031","CRS3035RES1000mN2942000E4223000",4223500,2942500
3597,"2024-12-13","16068053","CRS3035RES1000mN3117000E4389000",4389500,3117500
3598,"2024-12-13","09571193","CRS3035RES1000mN2914000E4330000",4330500,2914500
3599,"2024-12-13","08226103","CRS3035RES1000mN2905000E4221000",4221500,2905500
3600,"2024-12-13","09175111","CRS3035RES1000mN2782000E4459000",4459500,2782500
3601,"2024-12-13","05158012","CRS3035RES1000mN3138000E4109000",4109500,3138500
3602,"2024-12-13","13003000","CRS3035RES1000mN3447000E4460000",4460500,3447500
3603,"2024-12-13","08231000","CRS3035RES1000mN2865000E4223000",4223500,2865500
3604,"2024-12-13","08215106","CRS3035RES1000mN2902000E4212000",4212500,2902500
3605,"2024-12-13","13076111","CRS3035RES1000mN3360000E4410000",4410500,3360500
3606,"2024-12-13","01003000","CRS3035RES1000mN3418000E4365000",4365500,3418500
3607,"2024-12-13","08118046","CRS3035RES1000mN2861000E4261000",4261500,2861500
3608,"2024-12-13","16072011","CRS3035RES1000mN3042000E4404000",4404500,3042500
3609,"2024-12-13","03353029","CRS3035RES1000mN3362000E4315000",4315500,3362500
3610,"2024-12-13","15003000","CRS3035RES1000mN3226000E4431000",4431500,3226500
3611,"2024-12-13","09779136","CRS3035RES1000mN2855000E4355000",4355500,2855500
3612,"2024-12-13","09671156","CRS3035RES1000mN2984000E4271000",4271500,2984500
3613,"2024-12-13","08417002","CRS3035RES1000mN2796000E4236000",4236500,2796500
3614,"2024-12-13","08327006","CRS3035RES1000mN2776000E4232000",4232500,2776500
3615,"2024-12-13","05378028","CRS3035RES1000mN3093000E4122000",4122500,3093500
3616,"2024-12-13","06531003","CRS3035RES1000mN3056000E4232000",4232500,3056500
3617,"2024-12-13","02000000","CRS3035RES1000mN3383000E4326000",4326500,3383500
3618,"2024-12-13","09562000","CRS3035RES1000mN2944000E4394000",4394500,2944500
3619,"2024-12-13","05154032","CRS3035RES1000mN3175000E4063000",4063500,3175500
3620,"2024-12-13","08335043","CRS3035RES1000mN2734000E4258000",4258500,2734500
3621,"2024-12-13","02000000","CRS3035RES1000mN3387000E4324000",4324500,3387500
3622,"2024-12-13","09671133","CRS3035RES1000mN2991000E4260000",4260500,2991500
3623,"2024-12-13","16071064","CRS3035RES1000mN3108000E4433000",4433500,3108500
3624,"2024-12-13","13003000","CRS3035RES1000mN3454000E4456000",4456500,3454500
3625,"2024-12-13","07143032","CRS3035RES1000mN3038000E4155000",4155500,3038500
3626,"2024-12-13","16076079","CRS3035RES1000mN3072000E4465000",4465500,3072500
3627,"2024-12-13","09675117","CRS3035RES1000mN2965000E4328000",4328500,2965500
3628,"2024-12-13","12072426","CRS3035RES1000mN3241000E4545000",4545500,3241500
3629,"2024-12-13","09564000","CRS3035RES1000mN2920000E4403000",4403500,2920500
3630,"2024-12-13","05113000","CRS3035RES1000mN3143000E4108000",4108500,3143500
3631,"2024-12-13","09189150","CRS3035RES1000mN2768000E4524000",4524500,2768500
3632,"2024-12-13","07339005","CRS3035RES1000mN2985000E4169000",4169500,2985500
3633,"2024-12-13","07231053","CRS3035RES1000mN2979000E4091000",4091500,2979500
3634,"2024-12-13","01062090","CRS3035RES1000mN3396000E4330000",4330500,3396500
3635,"2024-12-13","05154008","CRS3035RES1000mN3199000E4062000",4062500,3199500
3636,"2024-12-13","04011000","CRS3035RES1000mN3341000E4232000",4232500,3341500
3637,"2024-12-13","12068426","CRS3035RES1000mN3310000E4501000",4501500,3310500
3638,"2024-12-13","03404000","CRS3035RES1000mN3240000E4189000",4189500,3240500
3639,"2024-12-13","03357008","CRS3035RES1000mN3373000E4267000",4267500,3373500
3640,"2024-12-13","06412000","CRS3035RES1000mN3002000E4226000",4226500,3002500
3641,"2024-12-13","02000000","CRS3035RES1000mN3390000E4314000",4314500,3390500
3642,"2024-12-13","13073046","CRS3035RES1000mN3475000E4520000",4520500,3475500
3643,"2024-12-13","08118081","CRS3035RES1000mN2865000E4269000",4269500,2865500
3644,"2024-12-13","12066320","CRS3035RES1000mN3193000E4599000",4599500,3193500
3645,"2024-12-13","01003000","CRS3035RES1000mN3416000E4364000",4364500,3416500
3646,"2024-12-13","05914000","CRS3035RES1000mN3141000E4140000",4140500,3141500
3647,"2024-12-13","05111000","CRS3035RES1000mN3130000E4096000",4096500,3130500
3648,"2024-12-13","02000000","CRS3035RES1000mN3378000E4320000",4320500,3378500
3649,"2024-12-13","04011000","CRS3035RES1000mN3328000E4234000",4234500,3328500
3650,"2024-12-13","08125110","CRS3035RES1000mN2889000E4278000",4278500,2889500
3651,"2024-12-13","01060044","CRS3035RES1000mN3413000E4318000",4318500,3413500
3652,"2024-12-13","05913000","CRS3035RES1000mN3165000E4152000",4152500,3165500
3653,"2024-12-13","05913000","CRS3035RES1000mN3157000E4137000",4137500,3157500
3654,"2024-12-13","05315000","CRS3035RES1000mN3093000E4107000",4107500,3093500
3655,"2024-12-13","09672145","CRS3035RES1000mN3023000E4311000",4311500,3023500
3656,"2024-12-13","06633028","CRS3035RES1000mN3135000E4263000",4263500,3135500
3657,"2024-12-13","05970020","CRS3035RES1000mN3098000E4184000",4184500,3098500
3658,"2024-12-13","09184147","CRS3035RES1000mN2787000E4442000",4442500,2787500
3659,"2024-12-13","08421000","CRS3035RES1000mN2804000E4319000",4319500,2804500
3660,"2024-12-13","09162000","CRS3035RES1000mN2789000E4429000",4429500,2789500
3661,"2024-12-13","05170008","CRS3035RES1000mN3168000E4095000",4095500,3168500
3662,"2024-12-13","03454010","CRS3035RES1000mN3257000E4137000",4137500,3257500
3663,"2024-12-13","07335025","CRS3035RES1000mN2936000E4155000",4155500,2936500
3664,"2024-12-13","09162000","CRS3035RES1000mN2789000E4429000",4429500,2789500
3665,"2024-12-13","05112000","CRS3035RES1000mN3160000E4097000",4097500,3160500
3666,"2024-12-13","02000000","CRS3035RES1000mN3376000E4334000",4334500,3376500
3667,"2024-12-13","01054164","CRS3035RES1000mN3509000E4227000",4227500,3509500
3668,"2024-12-13","04011000","CRS3035RES1000mN3331000E4245000",4245500,3331500
3669,"2024-12-13","06433005","CRS3035RES1000mN2987000E4199000",4199500,2987500
3670,"2024-12-13","14713000","CRS3035RES1000mN3133000E4492000",4492500,3133500
3671,"2024-12-13","12069616","CRS3035RES1000mN3258000E4545000",4545500,3258500
3672,"2024-12-13","07331003","CRS3035RES1000mN2959000E4183000",4183500,2959500
3673,"2024-12-13","15002000","CRS3035RES1000mN3157000E4452000",4452500,3157500
3674,"2024-12-13","05154032","CRS3035RES1000mN3170000E4060000",4060500,3170500
3675,"2024-12-13","05766008","CRS3035RES1000mN3220000E4234000",4234500,3220500
3676,"2024-12-13","04011000","CRS3035RES1000mN3331000E4242000",4242500,3331500
3677,"2024-12-13","09771113","CRS3035RES1000mN2813000E4401000",4401500,2813500
3678,"2024-12-13","05314000","CRS3035RES1000mN3070000E4116000",4116500,3070500
3679,"2024-12-13","08336091","CRS3035RES1000mN2722000E4142000",4142500,2722500
3680,"2024-12-13","05170028","CRS3035RES1000mN3152000E4083000",4083500,3152500
3681,"2024-12-13","08436078","CRS3035RES1000mN2740000E4301000",4301500,2740500
3682,"2024-12-13","12072169","CRS3035RES1000mN3213000E4533000",4533500,3213500
3683,"2024-12-13","06531003","CRS3035RES1000mN3056000E4233000",4233500,3056500
3684,"2024-12-13","09672140","CRS3035RES1000mN3003000E4330000",4330500,3003500
3685,"2024-12-13","06412000","CRS3035RES1000mN2999000E4218000",4218500,2999500
3686,"2024-12-13","09187117","CRS3035RES1000mN2751000E4472000",4472500,2751500
3687,"2024-12-13","05362008","CRS3035RES1000mN3099000E4084000",4084500,3099500
3688,"2024-12-13","05711000","CRS3035RES1000mN3219000E4221000",4221500,3219500
3689,"2024-12-13","03256026","CRS3035RES1000mN3281000E4287000",4287500,3281500
3690,"2024-12-13","14625310","CRS3035RES1000mN3157000E4605000",4605500,3157500
3691,"2024-12-13","08121000","CRS3035RES1000mN2892000E4263000",4263500,2892500
3692,"2024-12-13","16053000","CRS3035RES1000mN3090000E4431000",4431500,3090500
3693,"2024-12-13","16063078","CRS3035RES1000mN3077000E4319000",4319500,3077500
3694,"2024-12-13","08435030","CRS3035RES1000mN2720000E4287000",4287500,2720500
3695,"2024-12-13","14523340","CRS3035RES1000mN3059000E4484000",4484500,3059500
3696,"2024-12-13","05911000","CRS3035RES1000mN3153000E4123000",4123500,3153500
3697,"2024-12-13","05566056","CRS3035RES1000mN3246000E4171000",4171500,3246500
3698,"2024-12-13","03454019","CRS3035RES1000mN3287000E4150000",4150500,3287500
3699,"2024-12-13","03453011","CRS3035RES1000mN3291000E4174000",4174500,3291500
3700,"2024-12-13","12065251","CRS3035RES1000mN3289000E4535000",4535500,3289500
3701,"2024-12-13","10041514","CRS3035RES1000mN2898000E4105000",4105500,2898500
3702,"2024-12-13","14511000","CRS3035RES1000mN3084000E4525000",4525500,3084500
3703,"2024-12-13","09273111","CRS3035RES1000mN2857000E4457000",4457500,2857500
3704,"2024-12-13","12063273","CRS3035RES1000mN3281000E4532000",4532500,3281500
3705,"2024-12-13","14523340","CRS3035RES1000mN3061000E4483000",4483500,3061500
3706,"2024-12-13","12063260","CRS3035RES1000mN3296000E4479000",4479500,3296500
3707,"2024-12-13","14730060","CRS3035RES1000mN3144000E4530000",4530500,3144500
3708,"2024-12-13","05970024","CRS3035RES1000mN3100000E4177000",4177500,3100500
3709,"2024-12-13","01060053","CRS3035RES1000mN3417000E4337000",4337500,3417500
3710,"2024-12-13","05362020","CRS3035RES1000mN3083000E4097000",4097500,3083500
3711,"2024-12-13","08226018","CRS3035RES1000mN2921000E4221000",4221500,2921500
3712,"2024-12-13","12061444","CRS3035RES1000mN3257000E4566000",4566500,3257500
3713,"2024-12-13","05754036","CRS3035RES1000mN3200000E4225000",4225500,3200500
3714,"2024-12-13","11000000","CRS3035RES1000mN3267000E4554000",4554500,3267500
3715,"2024-12-13","03352062","CRS3035RES1000mN3396000E4233000",4233500,3396500
3716,"2024-12-13","03452023","CRS3035RES1000mN3378000E4144000",4144500,3378500
3717,"2024-12-13","05122000","CRS3035RES1000mN3122000E4116000",4116500,3122500
3718,"2024-12-13","11000000","CRS3035RES1000mN3271000E4562000",4562500,3271500
3719,"2024-12-13","05334016","CRS3035RES1000mN3091000E4047000",4047500,3091500
3720,"2024-12-13","12072426","CRS3035RES1000mN3238000E4541000",4541500,3238500
3721,"2024-12-13","01054164","CRS3035RES1000mN3509000E4226000",4226500,3509500
3722,"2024-12-13","08118048","CRS3035RES1000mN2864000E4262000",4262500,2864500
3723,"2024-12-13","15082301","CRS3035RES1000mN3177000E4479000",4479500,3177500
3724,"2024-12-13","16061115","CRS3035RES1000mN3140000E4343000",4343500,3140500
3725,"2024-12-13","09773144","CRS3035RES1000mN2828000E4352000",4352500,2828500
3726,"2024-12-13","09673162","CRS3035RES1000mN3024000E4319000",4319500,3024500
3727,"2024-12-13","05111000","CRS3035RES1000mN3129000E4100000",4100500,3129500
3728,"2024-12-13","16071064","CRS3035RES1000mN3107000E4431000",4431500,3107500
3729,"2024-12-13","07140165","CRS3035RES1000mN2988000E4127000",4127500,2988500
3730,"2024-12-13","01051019","CRS3035RES1000mN3458000E4280000",4280500,3458500
3731,"2024-12-13","05758016","CRS3035RES1000mN3229000E4225000",4225500,3229500
3732,"2024-12-13","02000000","CRS3035RES1000mN3385000E4324000",4324500,3385500
3733,"2024-12-13","09575153","CRS3035RES1000mN2939000E4365000",4365500,2939500
3734,"2024-12-13","06440004","CRS3035RES1000mN3018000E4257000",4257500,3018500
3735,"2024-12-13","16053000","CRS3035RES1000mN3090000E4431000",4431500,3090500
3736,"2024-12-13","09679194","CRS3035RES1000mN2974000E4309000",4309500,2974500
3737,"2024-12-13","09777157","CRS3035RES1000mN2751000E4377000",4377500,2751500
3738,"2024-12-13","02000000","CRS3035RES1000mN3375000E4333000",4333500,3375500
3739,"2024-12-13","08226040","CRS3035RES1000mN2944000E4223000",4223500,2944500
3740,"2024-12-13","05112000","CRS3035RES1000mN3160000E4097000",4097500,3160500
3741,"2024-12-13","15087010","CRS3035RES1000mN3160000E4422000",4422500,3160500
3742,"2024-12-13","09174141","CRS3035RES1000mN2802000E4428000",4428500,2802500
3743,"2024-12-13","05158028","CRS3035RES1000mN3142000E4099000",4099500,3142500
3744,"2024-12-13","08116033","CRS3035RES1000mN2838000E4280000",4280500,2838500
3745,"2024-12-13","02000000","CRS3035RES1000mN3389000E4332000",4332500,3389500
3746,"2024-12-13","09182129","CRS3035RES1000mN2731000E4455000",4455500,2731500
3747,"2024-12-13","05558016","CRS3035RES1000mN3195000E4127000",4127500,3195500
3748,"2024-12-13","03154019","CRS3035RES1000mN3226000E4387000",4387500,3226500
3749,"2024-12-13","13003000","CRS3035RES1000mN3448000E4455000",4455500,3448500
3750,"2024-12-13","05112000","CRS3035RES1000mN3150000E4096000",4096500,3150500
3751,"2024-12-13","12072426","CRS3035RES1000mN3238000E4541000",4541500,3238500
3752,"2024-12-13","05358012","CRS3035RES1000mN3062000E4076000",4076500,3062500
3753,"2024-12-13","02000000","CRS3035RES1000mN3382000E4319000",4319500,3382500
3754,"2024-12-13","05370012","CRS3035RES1000mN3102000E4047000",4047500,3102500
3755,"2024-12-13","07315000","CRS3035RES1000mN2988000E4194000",4194500,2988500
3756,"2024-12-13","05124000","CRS3035RES1000mN3133000E4130000",4130500,3133500
3757,"2024-12-13","08316013","CRS3035RES1000mN2785000E4150000",4150500,2785500
3758,"2024-12-13","08316011","CRS3035RES1000mN2778000E4161000",4161500,2778500
3759,"2024-12-13","01060008","CRS3035RES1000mN3418000E4340000",4340500,3418500
3760,"2024-12-13","09183119","CRS3035RES1000mN2785000E4482000",4482500,2785500
3761,"2024-12-13","14713000","CRS3035RES1000mN3136000E4486000",4486500,3136500
3762,"2024-12-13","14524180","CRS3035RES1000mN3085000E4512000",4512500,3085500
3763,"2024-12-13","06412000","CRS3035RES1000mN3000000E4233000",4233500,3000500
3764,"2024-12-13","05915000","CRS3035RES1000mN3171000E4167000",4167500,3171500
3765,"2024-12-13","03457002","CRS3035RES1000mN3391000E4100000",4100500,3391500
3766,"2024-12-13","09161000","CRS3035RES1000mN2852000E4426000",4426500,2852500
3767,"2024-12-13","14511000","CRS3035RES1000mN3081000E4532000",4532500,3081500
3768,"2024-12-13","02000000","CRS3035RES1000mN3386000E4322000",4322500,3386500
3769,"2024-12-13","14511000","CRS3035RES1000mN3083000E4523000",4523500,3083500
3770,"2024-12-13","04011000","CRS3035RES1000mN3329000E4239000",4239500,3329500
3771,"2024-12-13","05954024","CRS3035RES1000mN3133000E4132000",4132500,3133500
3772,"2024-12-13","02000000","CRS3035RES1000mN3393000E4315000",4315500,3393500
3773,"2024-12-13","09175112","CRS3035RES1000mN2767000E4472000",4472500,2767500
3774,"2024-12-13","13003000","CRS3035RES1000mN3451000E4455000",4455500,3451500
3775,"2024-12-13","02000000","CRS3035RES1000mN3372000E4317000",4317500,3372500
3776,"2024-12-13","04011000","CRS3035RES1000mN3329000E4241000",4241500,3329500
3777,"2024-12-13","08325014","CRS3035RES1000mN2789000E4209000",4209500,2789500
3778,"2024-12-13","08127103","CRS3035RES1000mN2884000E4323000",4323500,2884500
3779,"2024-12-13","05570052","CRS3035RES1000mN3202000E4180000",4180500,3202500
3780,"2024-12-13","05122000","CRS3035RES1000mN3123000E4116000",4116500,3123500
3781,"2024-12-13","08222000","CRS3035RES1000mN2930000E4214000",4214500,2930500
3782,"2024-12-13","09278170","CRS3035RES1000mN2870000E4511000",4511500,2870500
3783,"2024-12-13","05158012","CRS3035RES1000mN3138000E4109000",4109500,3138500
3784,"2024-12-13","01058107","CRS3035RES1000mN3464000E4326000",4326500,3464500
3785,"2024-12-13","08236072","CRS3035RES1000mN2861000E4212000",4212500,2861500
3786,"2024-12-13","09162000","CRS3035RES1000mN2782000E4438000",4438500,2782500
3787,"2024-12-13","08415050","CRS3035RES1000mN2825000E4267000",4267500,2825500
3788,"2024-12-13","05154036","CRS3035RES1000mN3191000E4054000",4054500,3191500
3789,"2024-12-13","08226041","CRS3035RES1000mN2915000E4230000",4230500,2915500
3790,"2024-12-13","11000000","CRS3035RES1000mN3275000E4538000",4538500,3275500
3791,"2024-12-13","15002000","CRS3035RES1000mN3157000E4459000",4459500,3157500
3792,"2024-12-13","14521570","CRS3035RES1000mN3065000E4564000",4564500,3065500
3793,"2024-12-13","08118011","CRS3035RES1000mN2857000E4252000",4252500,2857500
3794,"2024-12-13","05962028","CRS3035RES1000mN3115000E4153000",4153500,3115500
3795,"2024-12-13","11000000","CRS3035RES1000mN3267000E4564000",4564500,3267500
3796,"2024-12-13","03241004","CRS3035RES1000mN3264000E4311000",4311500,3264500
3797,"2024-12-13","14511000","CRS3035RES1000mN3089000E4528000",4528500,3089500
3798,"2024-12-13","08125063","CRS3035RES1000mN2909000E4275000",4275500,2909500
3799,"2024-12-13","09371151","CRS3035RES1000mN2933000E4446000",4446500,2933500
3800,"2024-12-13","05954036","CRS3035RES1000mN3150000E4136000",4136500,3150500
3801,"2024-12-13","02000000","CRS3035RES1000mN3388000E4328000",4328500,3388500
3802,"2024-12-13","08235018","CRS3035RES1000mN2855000E4210000",4210500,2855500
3803,"2024-12-13","14713000","CRS3035RES1000mN3142000E4487000",4487500,3142500
3804,"2024-12-13","01054126","CRS3035RES1000mN3516000E4251000",4251500,3516500
3805,"2024-12-13","06531018","CRS3035RES1000mN3057000E4224000",4224500,3057500
3806,"2024-12-13","02000000","CRS3035RES1000mN3390000E4318000",4318500,3390500
3807,"2024-12-13","14713000","CRS3035RES1000mN3136000E4489000",4489500,3136500
3808,"2024-12-13","08231000","CRS3035RES1000mN2863000E4226000",4226500,2863500
3809,"2024-12-13","07140064","CRS3035RES1000mN2997000E4137000",4137500,2997500
3810,"2024-12-13","03452023","CRS3035RES1000mN3377000E4142000",4142500,3377500
3811,"2024-12-13","05119000","CRS3035RES1000mN3160000E4102000",4102500,3160500
3812,"2024-12-13","15084275","CRS3035RES1000mN3107000E4466000",4466500,3107500
3813,"2024-12-13","02000000","CRS3035RES1000mN3389000E4314000",4314500,3389500
3814,"2024-12-13","05978024","CRS3035RES1000mN3169000E4149000",4149500,3169500
3815,"2024-12-13","09173135","CRS3035RES1000mN2726000E4440000",4440500,2726500
3816,"2024-12-13","09371151","CRS3035RES1000mN2934000E4446000",4446500,2934500
3817,"2024-12-13","09184120","CRS3035RES1000mN2779000E4428000",4428500,2779500
3818,"2024-12-13","03455015","CRS3035RES1000mN3382000E4184000",4184500,3382500
3819,"2024-12-13","03404000","CRS3035RES1000mN3240000E4187000",4187500,3240500
3820,"2024-12-13","14625120","CRS3035RES1000mN3158000E4605000",4605500,3158500
3821,"2024-12-13","03252003","CRS3035RES1000mN3208000E4268000",4268500,3208500
3822,"2024-12-13","05370016","CRS3035RES1000mN3112000E4051000",4051500,3112500
3823,"2024-12-13","05315000","CRS3035RES1000mN3098000E4108000",4108500,3098500
3824,"2024-12-13","11000000","CRS3035RES1000mN3274000E4556000",4556500,3274500
3825,"2024-12-13","03241001","CRS3035RES1000mN3252000E4302000",4302500,3252500
3826,"2024-12-13","05370004","CRS3035RES1000mN3108000E4062000",4062500,3108500
3827,"2024-12-13","09675116","CRS3035RES1000mN2957000E4347000",4347500,2957500
3828,"2024-12-13","12065136","CRS3035RES1000mN3285000E4537000",4537500,3285500
3829,"2024-12-13","06631023","CRS3035RES1000mN3059000E4322000",4322500,3059500
3830,"2024-12-13","08236062","CRS3035RES1000mN2857000E4232000",4232500,2857500
3831,"2024-12-13","15083415","CRS3035RES1000mN3216000E4401000",4401500,3216500
3832,"2024-12-13","14713000","CRS3035RES1000mN3143000E4490000",4490500,3143500
3833,"2024-12-13","11000000","CRS3035RES1000mN3275000E4550000",4550500,3275500
3834,"2024-12-13","08436078","CRS3035RES1000mN2739000E4303000",4303500,2739500
3835,"2024-12-13","15003000","CRS3035RES1000mN3226000E4431000",4431500,3226500
3836,"2024-12-13","06438004","CRS3035RES1000mN2995000E4247000",4247500,2995500
3837,"2024-12-13","08421000","CRS3035RES1000mN2808000E4318000",4318500,2808500
3838,"2024-12-13","13074084","CRS3035RES1000mN3413000E4436000",4436500,3413500
3839,"2024-12-13","05382004","CRS3035RES1000mN3071000E4110000",4110500,3071500
3840,"2024-12-13","03457002","CRS3035RES1000mN3392000E4100000",4100500,3392500
3841,"2024-12-13","03358019","CRS3035RES1000mN3341000E4309000",4309500,3341500
3842,"2024-12-13","01054126","CRS3035RES1000mN3516000E4250000",4250500,3516500
3843,"2024-12-13","14713000","CRS3035RES1000mN3137000E4484000",4484500,3137500
3844,"2024-12-13","05362008","CRS3035RES1000mN3101000E4088000",4088500,3101500
3845,"2024-12-13","06611000","CRS3035RES1000mN3135000E4286000",4286500,3135500
3846,"2024-12-13","01062090","CRS3035RES1000mN3397000E4334000",4334500,3397500
3847,"2024-12-13","07335022","CRS3035RES1000mN2924000E4144000",4144500,2924500
3848,"2024-12-13","12064336","CRS3035RES1000mN3274000E4571000",4571500,3274500
3849,"2024-12-13","13073046","CRS3035RES1000mN3475000E4520000",4520500,3475500
3850,"2024-12-13","12072017","CRS3035RES1000mN3252000E4552000",4552500,3252500
3851,"2024-12-13","03102000","CRS3035RES1000mN3214000E4347000",4347500,3214500
3852,"2024-12-13","13073070","CRS3035RES1000mN3477000E4546000",4546500,3477500
3853,"2024-12-13","13075155","CRS3035RES1000mN3425000E4548000",4548500,3425500
3854,"2024-12-13","14524030","CRS3035RES1000mN3081000E4488000",4488500,3081500
3855,"2024-12-13","09184149","CRS3035RES1000mN2796000E4438000",4438500,2796500
